year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified,vote_share
1996,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"NADER, RALPH",GREEN,False,6040,390247,20210113,0.0,OTHER,0.0062662220194253295
1996,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,1109,390247,20210113,0.0,LIBERTARIAN,0.001150536460189187
1996,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,1021,390247,20210113,0.0,OTHER,0.001059240510237295
1996,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,435,390247,20210113,0.0,OTHER,0.00045129247987583086
1996,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,False,186,390247,20210113,0.0,OTHER,0.00019296643967104491
1996,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,573339,1150182,20210113,0.0,REPUBLICAN,0.5948128255621357
1996,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,506152,1150182,20210113,0.0,DEMOCRAT,0.5251094052278426
1996,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"PEROT, ROSS",PATRIOT PARTY,False,36913,1150182,20210113,0.0,OTHER,0.03829553864288861
1996,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"PEROT, ROSS",REFORM PARTY,False,27464,1150182,20210113,0.0,OTHER,0.028492636016804185
1996,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,4271,1150182,20210113,0.0,LIBERTARIAN,0.004430965934596951
1996,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,2043,1150182,20210113,0.0,OTHER,0.0021195184744513163
1996,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,150543,323826,20210113,0.0,REPUBLICAN,0.15618143401826945
1996,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,139333,323826,20210113,0.0,DEMOCRAT,0.14455157493917042
1996,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,0,INDEPENDENT,False,32478,323826,20210113,0.0,OTHER,0.03369443025610859
1996,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,1472,323826,20210113,0.0,LIBERTARIAN,0.0015271322537407427
1996,TENNESSEE,TN,47,62,54,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,909146,1894105,20210113,0.0,DEMOCRAT,0.9431971331245795
1996,TENNESSEE,TN,47,62,54,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,863530,1894105,20210113,0.0,REPUBLICAN,0.8958726325222442
1996,TENNESSEE,TN,47,62,54,US PRESIDENT,0,INDEPENDENT,False,121239,1894105,20210113,0.0,OTHER,0.12577988268428933
1996,TENNESSEE,TN,47,62,54,US PRESIDENT,0,0,True,190,1894105,20210113,0.0,OTHER,0.0001971162555779491
1996,TEXAS,TX,48,74,49,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,2736167,5611644,20210113,0.0,REPUBLICAN,2.83864733513658
1996,TEXAS,TX,48,74,49,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,2459683,5611644,20210113,0.0,DEMOCRAT,2.551807909835456
1996,TEXAS,TX,48,74,49,US PRESIDENT,"PEROT, ROSS",INDEPENDENT,False,378537,5611644,20210113,0.0,OTHER,0.392714715987948
1996,TEXAS,TX,48,74,49,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,20256,5611644,20210113,0.0,LIBERTARIAN,0.021014667752562825
1996,TEXAS,TX,48,74,49,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,7472,5611644,20210113,0.0,OTHER,0.00775185611409703
1996,TEXAS,TX,48,74,49,US PRESIDENT,0,0,True,5107,5611644,20210113,0.0,OTHER,0.005298277459139927
1996,TEXAS,TX,48,74,49,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,4422,5611644,20210113,0.0,OTHER,0.004587621485082584
1996,UTAH,UT,49,87,67,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,361911,665629,20210113,0.0,REPUBLICAN,0.37546600617090076
1996,UTAH,UT,49,87,67,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,221633,665629,20210113,0.0,DEMOCRAT,0.22993403722372419
1996,UTAH,UT,49,87,67,US PRESIDENT,"PEROT, ROSS",REFORM PARTY,False,66461,665629,20210113,0.0,OTHER,0.06895022874718988
1996,UTAH,UT,49,87,67,US PRESIDENT,"NADER, RALPH",GREEN,False,4615,665629,20210113,0.0,OTHER,0.004787850102590712
1996,UTAH,UT,49,87,67,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,4129,665629,20210113,0.0,LIBERTARIAN,0.004283647469901852
1996,UTAH,UT,49,87,67,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,2601,665629,20210113,0.0,OTHER,0.0026984177934644507
1996,UTAH,UT,49,87,67,US PRESIDENT,"TEMPLIN, DIANE",INDEPENDENT AMERICAN,False,1290,665629,20210113,0.0,OTHER,0.001338315629976602
1996,UTAH,UT,49,87,67,US PRESIDENT,"CRANE, PETER",INDEPENDENT,False,1101,665629,20210113,0.0,OTHER,0.0011422368283753787
1996,UTAH,UT,49,87,67,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,1085,665629,20210113,0.0,OTHER,0.001125637564747762
1996,UTAH,UT,49,87,67,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,False,298,665629,20210113,0.0,OTHER,0.0003091612850643623
1996,UTAH,UT,49,87,67,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,False,235,665629,20210113,0.0,OTHER,0.0002438016845306213
1996,UTAH,UT,49,87,67,US PRESIDENT,0,0,True,159,665629,20210113,0.0,OTHER,0.00016495518229944162
1996,UTAH,UT,49,87,67,US PRESIDENT,"DODGE, EARL",PROHIBITION,False,111,665629,20210113,0.0,OTHER,0.00011515739141659131
1996,VERMONT,VT,50,13,6,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,137894,258449,20210113,0.0,DEMOCRAT,0.14305867866666166
1996,VERMONT,VT,50,13,6,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,80352,258449,20210113,0.0,REPUBLICAN,0.08336150193789141
1996,VERMONT,VT,50,13,6,US PRESIDENT,"PEROT, ROSS",REFORM PARTY,False,31024,258449,20210113,0.0,OTHER,0.03218597217394891
1996,VERMONT,VT,50,13,6,US PRESIDENT,"NADER, RALPH",GREEN,False,5585,258449,20210113,0.0,OTHER,0.005794180460014978
1996,VERMONT,VT,50,13,6,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,1183,258449,20210113,0.0,LIBERTARIAN,0.0012273080544669148
1996,VERMONT,VT,50,13,6,US PRESIDENT,0,0,True,560,258449,20210113,0.0,OTHER,0.000580974226966587
1996,VERMONT,VT,50,13,6,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,498,258449,20210113,0.0,OTHER,0.0005166520804095719
1996,VERMONT,VT,50,13,6,US PRESIDENT,"PERON, DENNIS",GRASSROOTS,False,480,258449,20210113,0.0,OTHER,0.000497977908828503
1996,VERMONT,VT,50,13,6,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,382,258449,20210113,0.0,OTHER,0.00039630741910935035
1996,VERMONT,VT,50,13,6,US PRESIDENT,"HOLLIS, MARY CAL",LIBERTY UNION PARTY,False,292,258449,20210113,0.0,OTHER,0.00030293656120400597
1996,VERMONT,VT,50,13,6,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,False,199,258449,20210113,0.0,OTHER,0.00020645334136848353
1996,VIRGINIA,VA,51,54,40,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,1138350,2416642,20210113,0.0,REPUBLICAN,1.1809857344060968
1996,VIRGINIA,VA,51,54,40,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,1091060,2416642,20210113,0.0,DEMOCRAT,1.131924535846722
1996,VIRGINIA,VA,51,54,40,US PRESIDENT,"PEROT, ROSS",REFORM PARTY,False,159861,2416642,20210113,0.0,OTHER,0.16584843017340276
1996,VIRGINIA,VA,51,54,40,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,13687,2416642,20210113,0.0,OTHER,0.01419963257944942
1996,VIRGINIA,VA,51,54,40,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,9174,2416642,20210113,0.0,LIBERTARIAN,0.009517602782484763
1996,VIRGINIA,VA,51,54,40,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,4510,2416642,20210113,0.0,OTHER,0.004678917435034477
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,1123323,2253837,20210113,0.0,DEMOCRAT,1.1653959134978344
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,840712,2253837,20210113,0.0,REPUBLICAN,0.8722000076813093
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"PEROT, ROSS",REFORM PARTY,False,201003,2253837,20210113,0.0,OTHER,0.20853136168386582
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,0,INDEPENDENT,False,62696,2253837,20210113,0.0,OTHER,0.0650442145248163
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,12522,2253837,20210113,0.0,LIBERTARIAN,0.012990998696563573
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,6076,2253837,20210113,0.0,OTHER,0.006303570362587467
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,4578,2253837,20210113,0.0,OTHER,0.004749464305451848
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,False,2189,2253837,20210113,0.0,OTHER,0.0022709867550533194
1996,WASHINGTON,WA,53,91,73,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,False,738,2253837,20210113,0.0,OTHER,0.0007656410348238234
1996,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,327812,636459,20210113,0.0,DEMOCRAT,0.34008986301851923
1996,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,233946,636459,20210113,0.0,REPUBLICAN,0.24270820803915205
1996,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"PEROT, ROSS",REFORM PARTY,False,71639,636459,20210113,0.0,OTHER,0.07432216543867734
1996,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,3062,636459,20210113,0.0,LIBERTARIAN,0.0031766840767351585
1996,WISCONSIN,WI,55,35,25,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,1071971,2196169,20210113,0.0,DEMOCRAT,1.1121205768849984
1996,WISCONSIN,WI,55,35,25,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,845029,2196169,20210113,0.0,REPUBLICAN,0.8766786964988356
1996,WISCONSIN,WI,55,35,25,US PRESIDENT,"PEROT, ROSS",REFORM PARTY,False,227339,2196169,20210113,0.0,OTHER,0.235853749614923
1996,WISCONSIN,WI,55,35,25,US PRESIDENT,0,INDEPENDENT,False,32766,2196169,20210113,0.0,OTHER,0.03399321700140569
1996,WISCONSIN,WI,55,35,25,US PRESIDENT,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,8811,2196169,20210113,0.0,OTHER,0.009141006988933208
1996,WISCONSIN,WI,55,35,25,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,7929,2196169,20210113,0.0,LIBERTARIAN,0.008225972581460834
1996,WISCONSIN,WI,55,35,25,US PRESIDENT,SCATTERING,0,False,2324,2196169,20210113,0.0,OTHER,0.0024110430419113354
1996,WYOMING,WY,56,83,68,US PRESIDENT,"DOLE, ROBERT",REPUBLICAN,False,105388,211571,20210113,0.0,REPUBLICAN,0.10933519969920476
1996,WYOMING,WY,56,83,68,US PRESIDENT,"CLINTON, BILL",DEMOCRAT,False,77934,211571,20210113,0.0,DEMOCRAT,0.08085293822216782
1996,WYOMING,WY,56,83,68,US PRESIDENT,"PEROT, ROSS",INDEPENDENT,False,25928,211571,20210113,0.0,OTHER,0.026899106708552972
1996,WYOMING,WY,56,83,68,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,1739,211571,20210113,0.0,LIBERTARIAN,0.0018041324655265975
1996,WYOMING,WY,56,83,68,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,582,211571,20210113,0.0,OTHER,0.0006037982144545599
2000,ALABAMA,AL,1,63,41,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,941173,1666272,20210113,0.0,REPUBLICAN,0.891313105324506
2000,ALABAMA,AL,1,63,41,US PRESIDENT,"GORE, AL",DEMOCRAT,False,692611,1666272,20210113,0.0,DEMOCRAT,0.6559190087177506
2000,ALABAMA,AL,1,63,41,US PRESIDENT,0,INDEPENDENT,False,25896,1666272,20210113,0.0,OTHER,0.02452412486916158
2000,ALABAMA,AL,1,63,41,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,5893,1666272,20210113,0.0,LIBERTARIAN,0.0055808104670207435
2000,ALABAMA,AL,1,63,41,US PRESIDENT,0,0,True,699,1666272,20210113,0.0,OTHER,0.0006619695429233837
2000,ALASKA,AK,2,94,81,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,167398,285560,20210113,0.0,REPUBLICAN,0.1585298677343184
2000,ALASKA,AK,2,94,81,US PRESIDENT,"GORE, AL",DEMOCRAT,False,79004,285560,20210113,0.0,DEMOCRAT,0.07481865775267382
2000,ALASKA,AK,2,94,81,US PRESIDENT,"NADER, RALPH",GREEN,False,28747,285560,20210113,0.0,OTHER,0.027224089342515752
2000,ALASKA,AK,2,94,81,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,5192,285560,20210113,0.0,OTHER,0.004916946876764246
2000,ALASKA,AK,2,94,81,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,2636,285560,20210113,0.0,LIBERTARIAN,0.0024963543850444053
2000,ALASKA,AK,2,94,81,US PRESIDENT,0,0,True,1068,285560,20210113,0.0,OTHER,0.001011421275882938
2000,ALASKA,AK,2,94,81,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,919,285560,20210113,0.0,OTHER,0.0008703147495659364
2000,ALASKA,AK,2,94,81,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,False,596,285560,20210113,0.0,OTHER,0.0005644261052680067
2000,ARIZONA,AZ,4,86,61,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,781652,1532016,20210113,0.0,REPUBLICAN,0.7402429430116576
2000,ARIZONA,AZ,4,86,61,US PRESIDENT,"GORE, AL",DEMOCRAT,False,685341,1532016,20210113,0.0,DEMOCRAT,0.6490341466618808
2000,ARIZONA,AZ,4,86,61,US PRESIDENT,"NADER, RALPH",GREEN,False,45645,1532016,20210113,0.0,OTHER,0.04322689525999692
2000,ARIZONA,AZ,4,86,61,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,12373,1532016,20210113,0.0,OTHER,0.01171752382631048
2000,ARIZONA,AZ,4,86,61,US PRESIDENT,"L. NEIL, SMITH",LIBERTARIAN,False,5775,1532016,20210113,0.0,LIBERTARIAN,0.005469061674367011
2000,ARIZONA,AZ,4,86,61,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,1120,1532016,20210113,0.0,OTHER,0.001060666506543905
2000,ARIZONA,AZ,4,86,61,US PRESIDENT,0,0,True,110,1532016,20210113,0.0,OTHER,0.00010417260332127639
2000,ARKANSAS,AR,5,71,42,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,472940,921781,20210113,0.0,REPUBLICAN,0.4478853728614951
2000,ARKANSAS,AR,5,71,42,US PRESIDENT,"GORE, AL",DEMOCRAT,False,422768,921781,20210113,0.0,DEMOCRAT,0.4003713014629944
2000,ARKANSAS,AR,5,71,42,US PRESIDENT,"NADER, RALPH",GREEN,False,13421,921781,20210113,0.0,OTHER,0.012710004628862279
2000,ARKANSAS,AR,5,71,42,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,7358,921781,20210113,0.0,OTHER,0.006968200138526834
2000,ARKANSAS,AR,5,71,42,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,2781,921781,20210113,0.0,LIBERTARIAN,0.0026336728166951786
2000,ARKANSAS,AR,5,71,42,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,False,1415,921781,20210113,0.0,OTHER,0.0013400384881782374
2000,ARKANSAS,AR,5,71,42,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,1098,921781,20210113,0.0,OTHER,0.0010398319858796498
2000,CALIFORNIA,CA,6,93,71,US PRESIDENT,"GORE, AL",DEMOCRAT,False,5861203,10965822,20210113,0.0,DEMOCRAT,5.550697955495229
2000,CALIFORNIA,CA,6,93,71,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,4567429,10965822,20210113,0.0,REPUBLICAN,4.325463358319038
2000,CALIFORNIA,CA,6,93,71,US PRESIDENT,"NADER, RALPH",GREEN,False,418707,10965822,20210113,0.0,OTHER,0.39652543835310616
2000,CALIFORNIA,CA,6,93,71,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,45520,10965822,20210113,0.0,LIBERTARIAN,0.043108517301677286
2000,CALIFORNIA,CA,6,93,71,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,44987,10965822,20210113,0.0,OTHER,0.04260375368740237
2000,CALIFORNIA,CA,6,93,71,US PRESIDENT,"PHILLIPS, HOWARD",AMERICAN INDEPENDENT PARTY,False,17042,10965822,20210113,0.0,OTHER,0.016139177325465385
2000,CALIFORNIA,CA,6,93,71,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,10934,10965822,20210113,0.0,OTHER,0.010354756770134874
2000,COLORADO,CO,8,84,62,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,883748,1741368,20210113,0.0,REPUBLICAN,0.836930271272467
2000,COLORADO,CO,8,84,62,US PRESIDENT,"GORE, AL",DEMOCRAT,False,738227,1741368,20210113,0.0,DEMOCRAT,0.6991184402914173
2000,COLORADO,CO,8,84,62,US PRESIDENT,"NADER, RALPH",GREEN,False,91434,1741368,20210113,0.0,OTHER,0.08659016192797805
2000,COLORADO,CO,8,84,62,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,12799,1741368,20210113,0.0,LIBERTARIAN,0.012120955908263788
2000,COLORADO,CO,8,84,62,US PRESIDENT,"HAGELIN, JOHN",FREEDOM,False,10465,1741368,20210113,0.0,OTHER,0.009910602670519613
2000,COLORADO,CO,8,84,62,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,2240,1741368,20210113,0.0,OTHER,0.00212133301308781
2000,COLORADO,CO,8,84,62,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,False,1319,1741368,20210113,0.0,OTHER,0.0012491242161887597
2000,COLORADO,CO,8,84,62,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,False,712,1741368,20210113,0.0,OTHER,0.0006742808505886253
2000,COLORADO,CO,8,84,62,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,False,216,1741368,20210113,0.0,OTHER,0.00020455711197632455
2000,COLORADO,CO,8,84,62,US PRESIDENT,"DODGE, EARL",PROHIBITION,False,208,1741368,20210113,0.0,OTHER,0.0001969809226438681
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"GORE, AL",DEMOCRAT,False,816015,1459525,20210113,0.0,DEMOCRAT,0.7727855172655578
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,561094,1459525,20210113,0.0,REPUBLICAN,0.5313692971631659
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"NADER, RALPH",GREEN,False,64452,1459525,20210113,0.0,OTHER,0.06103756935693551
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"PHILLIPS, HOWARD",CONCERNED CITIZENS,False,9695,1459525,20210113,0.0,OTHER,0.009181394447270678
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,4731,1459525,20210113,0.0,OTHER,0.004480368966481442
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,3484,1459525,20210113,0.0,LIBERTARIAN,0.0032994304542847907
2000,CONNECTICUT,CT,9,16,1,US PRESIDENT,0,0,True,54,1459525,20210113,0.0,OTHER,5.113927799408114e-05
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"GORE, AL",DEMOCRAT,False,180068,327529,20210113,0.0,DEMOCRAT,0.17052865758959634
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,137288,327529,20210113,0.0,REPUBLICAN,0.13001498513428542
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"NADER, RALPH",GREEN,False,8307,327529,20210113,0.0,OTHER,0.007866925598089483
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,777,327529,20210113,0.0,OTHER,0.0007358373889148342
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,774,327529,20210113,0.0,LIBERTARIAN,0.000732996317915163
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,False,208,327529,20210113,0.0,OTHER,0.0001969809226438681
2000,DELAWARE,DE,10,51,11,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,107,327529,20210113,0.0,OTHER,0.00010133153232160522
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"GORE, AL",DEMOCRAT,False,171923,201894,20210113,0.0,DEMOCRAT,0.1628151498254891
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,18073,201894,20210113,0.0,REPUBLICAN,0.017115558725685712
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"NADER, RALPH",GREEN,False,10576,201894,20210113,0.0,OTHER,0.010015722297507447
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,669,201894,20210113,0.0,LIBERTARIAN,0.0006335588329266719
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,0,0,True,539,201894,20210113,0.0,OTHER,0.0005104457562742544
2000,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,False,114,201894,20210113,0.0,OTHER,0.00010796069798750463
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,2912790,5963110,20210113,0.0,REPUBLICAN,2.7584810657107335
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"GORE, AL",DEMOCRAT,False,2912253,5963110,20210113,0.0,DEMOCRAT,2.7579725140017923
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"NADER, RALPH",GREEN,False,97488,5963110,20210113,0.0,OTHER,0.09232344320531449
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,17484,5963110,20210113,0.0,OTHER,0.016557761786083605
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,16415,5963110,20210113,0.0,LIBERTARIAN,0.01554539348653411
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,2281,5963110,20210113,0.0,OTHER,0.0021601609834166497
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"MOOREHEAD, MONICA",WORKERS WORLD,False,1804,5963110,20210113,0.0,OTHER,0.0017084306944689328
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,False,1371,5963110,20210113,0.0,OTHER,0.0012983694468497267
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"MCREYNOLDS, DAVID",SOCIALIST,False,622,5963110,20210113,0.0,OTHER,0.0005890487205984902
2000,FLORIDA,FL,12,59,43,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,False,562,5963110,20210113,0.0,OTHER,0.0005322273006050667
2000,FLORIDA,FL,12,59,43,US PRESIDENT,0,0,True,40,5963110,20210113,0.0,OTHER,3.7880946662282326e-05
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,1419720,2583208,20210113,0.0,REPUBLICAN,1.3445084398843865
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"GORE, AL",DEMOCRAT,False,1116230,2583208,20210113,0.0,DEMOCRAT,1.057096227320985
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,36332,2583208,20210113,0.0,LIBERTARIAN,0.034407263853351036
2000,GEORGIA,GA,13,58,44,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",INDEPENDENT,False,10926,2583208,20210113,0.0,OTHER,0.010347180580802418
2000,HAWAII,HI,15,95,82,US PRESIDENT,"GORE, AL",DEMOCRAT,False,205286,367951,20210113,0.0,DEMOCRAT,0.19441070041283223
2000,HAWAII,HI,15,95,82,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,137845,367951,20210113,0.0,REPUBLICAN,0.1305424773165577
2000,HAWAII,HI,15,95,82,US PRESIDENT,"NADER, RALPH",GREEN,False,21623,367951,20210113,0.0,OTHER,0.02047749274196327
2000,HAWAII,HI,15,95,82,US PRESIDENT,"BROWNE, HARRY",LIBERTARIAN,False,1477,367951,20210113,0.0,LIBERTARIAN,0.0013987539555047749
2000,HAWAII,HI,15,95,82,US PRESIDENT,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,1071,367951,20210113,0.0,OTHER,0.0010142623468826094
2000,HAWAII,HI,15,95,82,US PRESIDENT,"PHILLIPS, HOWARD",CONSTITUTION PARTY,False,343,367951,20210113,0.0,OTHER,0.00032482911762907093
2000,HAWAII,HI,15,95,82,US PRESIDENT,"HAGELIN, JOHN",NATURAL LAW,False,306,367951,20210113,0.0,OTHER,0.0002897892419664598
2000,IDAHO,ID,16,82,63,US PRESIDENT,"BUSH, GEORGE W.",REPUBLICAN,False,336937,501615,20210113,0.0,REPUBLICAN,0.3190873131387355
2000,IDAHO,ID,16,82,63,US PRESIDENT,"GORE, AL",DEMOCRAT,False,138637,501615,20210113,0.0,DEMOCRAT,0.13129252006047087
